"id";"date_time";"proto";"source_ip";"source_port";"dest_ip";"dest_port"
202;"2020-01-14 13:58:38";"udp";"172.10.1.1";5353;"172.10.1.5";5353
203;"2020-01-14 13:58:38";"udp";"172.10.1.1";5353;"172.10.1.5";5353
204;"2020-01-14 13:58:38";"udp";"172.10.1.1";5353;"172.10.1.5";5353
205;"2020-01-14 13:58:38";"udp";"172.10.1.1";5353;"172.10.1.5";5353
206;"2020-01-14 13:58:39";"tcp";"172.10.1.2";2396;"172.10.1.5";23
207;"2020-01-14 13:58:39";"udp";"172.10.1.1";137;"172.10.1.5";137
208;"2020-01-14 13:58:39";"udp";"172.10.1.1";137;"172.10.1.5";137
209;"2020-01-14 13:58:39";"udp";"172.10.1.1";5353;"172.10.1.5";5353
210;"2020-01-14 13:58:39";"udp";"172.10.1.1";5353;"172.10.1.5";5353
211;"2020-01-14 13:58:39";"udp";"172.10.1.1";5353;"172.10.1.5";5353
212;"2020-01-14 13:58:39";"udp";"172.10.1.1";5353;"172.10.1.5";5353
213;"2020-01-14 13:58:39";"udp";"172.10.1.1";5353;"172.10.1.5";5353
214;"2020-01-14 13:58:39";"udp";"172.10.1.1";5353;"172.10.1.5";5353
215;"2020-01-14 13:58:39";"udp";"172.10.1.1";5353;"172.10.1.5";5353
216;"2020-01-14 13:58:39";"udp";"172.10.1.1";5353;"172.10.1.5";5353
217;"2020-01-14 13:58:40";"udp";"172.10.1.1";137;"172.10.1.5";137
218;"2020-01-14 13:58:40";"udp";"172.10.1.1";137;"172.10.1.5";137
219;"2020-01-14 13:58:40";"tcp";"172.10.1.2";2397;"172.10.1.5";23
220;"2020-01-14 13:58:41";"tcp";"172.10.1.2";2398;"172.10.1.5";23
221;"2020-01-14 13:58:42";"tcp";"172.10.1.2";2399;"172.10.1.5";23
222;"2020-01-14 13:58:43";"udp";"172.10.1.1";5353;"172.10.1.5";5353
223;"2020-01-14 13:58:43";"udp";"172.10.1.1";5353;"172.10.1.5";5353
224;"2020-01-14 13:58:43";"udp";"172.10.1.1";5353;"172.10.1.5";5353
225;"2020-01-14 13:58:43";"udp";"172.10.1.1";5353;"172.10.1.5";5353
226;"2020-01-14 13:58:43";"udp";"172.10.1.1";5353;"172.10.1.5";5353
227;"2020-01-14 13:58:43";"udp";"172.10.1.1";137;"172.10.1.5";137
228;"2020-01-14 13:58:43";"udp";"172.10.1.1";5353;"172.10.1.5";5353
229;"2020-01-14 13:58:43";"udp";"172.10.1.1";5353;"172.10.1.5";5353
230;"2020-01-14 13:58:43";"udp";"172.10.1.1";5353;"172.10.1.5";5353
